serviceid,providerid,gen_microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,origin,true_label,true_label_spa,true_label_bma
122240,P1001735,M104,-33.864532,151.207611,2023-12-01,4.58,4.58,4.44,4.44,4.74,4.91,G,C,C,C
122241,P1000133,M129,-33.9279519,151.1552776,2019-01-01,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122245,P1000503,M102,-33.89055,151.27523,2020-01-14,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122246,P1000073,M104,-33.864532,151.207611,2023-11-20,4.32,4.32,4.45,4.64,4.5,4.77,G,C,C,C
122247,P1009790,M104,-33.864532,151.207611,2023-12-11,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122254,P1000009,M135,-33.87585,151.10469,2023-09-30,4.5,4.25,3.75,5.0,5.0,5.0,G,C,C,C
122255,P1000599,M105,-33.79585,151.28527,2023-10-23,4.83,4.5,5.0,5.0,5.0,4.83,G,C,C,C
122258,P1000002,M105,-33.79585,151.28527,2023-10-25,4.7,4.6,4.5,4.5,4.5,4.97,G,C,C,C
122266,P1000077,M104,-33.864532,151.207611,2023-12-01,4.81,4.65,4.82,4.78,4.83,4.93,G,C,C,C
122269,P1006606,M104,-33.864532,151.207611,2023-11-06,4.88,4.72,4.88,4.58,4.88,4.9,G,C,C,C
122270,P1000033,M110,-33.828972923308115,151.2163312332427,2023-11-18,4.56,4.52,4.58,4.85,4.77,4.92,G,C,C,C
122272,P1000690,M102,-33.89055,151.27523,2023-11-26,4.78,4.61,4.94,4.97,4.97,4.73,G,C,C,C
122277,P1000002,M105,-33.79585,151.28527,2023-09-17,4.62,4.53,4.59,4.74,4.64,4.92,G,C,C,C
122280,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-22,4.51,4.46,4.2,4.51,4.6,4.74,G,C,C,C
122282,P1010105,M116,-33.79716,151.06479,2020-05-26,4.66,4.59,4.78,4.69,4.8,4.69,G,C,C,C
122283,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-13,3.92,3.67,4.08,4.25,4.33,4.33,G,C,C,C
122285,P1006606,M104,-33.864532,151.207611,2023-11-28,4.43,4.39,4.57,4.3,4.74,4.78,G,C,C,C
122288,P1000349,M114,-33.91571,151.17268,2023-10-06,2.75,2.25,3.5,2.0,2.75,3.5,G,C,C,C
122298,P1002478,M104,-33.864532,151.207611,2023-10-02,4.88,4.81,4.77,4.96,5.0,5.0,G,C,C,C
122299,P1008494,M102,-33.89055,151.27523,2023-04-15,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122300,P1000074,M110,-33.828972923308115,151.2163312332427,2019-07-13,5.0,5.0,5.0,4.0,5.0,5.0,G,C,C,C
122306,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-01,4.5,4.0,4.5,3.0,4.5,4.5,G,C,C,C
122308,P1000002,M105,-33.79585,151.28527,2023-12-10,4.67,4.33,4.33,4.67,4.0,5.0,G,C,C,C
122321,P1009678,M104,-33.864532,151.207611,2020-02-24,5.0,5.0,4.0,5.0,5.0,4.0,G,C,C,C
122324,P1000060,M123,-33.6860173,150.8958334,2023-04-04,4.67,4.0,5.0,5.0,5.0,4.0,G,C,C,C
122337,P1010138,M128,-33.78071975708008,151.11386108398438,2020-03-02,4.67,4.67,4.67,5.0,5.0,5.0,G,C,C,C
122340,P1002813,M104,-33.864532,151.207611,2023-12-05,4.66,4.57,4.48,4.88,4.88,4.88,G,C,C,C
122355,P1000821,M102,-33.89055,151.27523,2023-11-11,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122356,P1003013,M119,-33.88101,151.22511,2023-12-04,4.86,4.78,4.74,4.97,4.98,4.95,G,C,C,C
122357,P1000073,M104,-33.864532,151.207611,2023-11-17,4.28,4.33,4.19,4.72,4.65,4.79,G,C,C,C
122359,P1000049,M120,-33.94157370178417,150.79405669122934,2023-05-14,4.92,4.67,4.92,5.0,5.0,4.75,G,C,C,C
122362,P1002644,M121,-34.06962515485486,150.78094538396644,2023-11-21,4.7,4.67,4.74,4.96,4.85,4.81,G,C,C,C
122365,P1009396,M114,-33.91571,151.17268,2023-10-01,4.74,4.65,4.65,4.97,5.0,4.87,G,C,C,C
122372,P1000074,M137,-33.88098835077109,151.16864655312318,2021-01-02,4.0,3.83,3.5,4.83,4.5,4.83,G,C,C,C
122384,P1001661,M104,-33.864532,151.207611,2021-06-20,4.67,4.7,4.46,4.83,4.84,4.96,G,C,C,C
122388,P1000076,M109,-33.92552,151.25489,2023-10-16,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122401,P1006951,M102,-33.89055,151.27523,2019-03-02,4.0,4.0,4.5,5.0,5.0,5.0,G,C,C,C
122405,P1007929,M109,-33.92552,151.25489,2019-01-01,3.0,3.0,1.0,5.0,4.0,3.0,G,C,C,C
122419,P1001487,M130,-33.8513269,151.0609753,2023-11-16,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122420,P1000073,M104,-33.864532,151.207611,2023-11-13,4.36,4.33,4.14,4.57,4.57,4.86,G,C,C,C
122423,P1000002,M110,-33.828972923308115,151.2163312332427,2023-10-30,4.22,4.2,4.11,4.63,4.06,4.72,G,C,C,C
122439,P1009678,M104,-33.864532,151.207611,2020-02-29,4.8,4.8,4.2,4.6,4.4,5.0,G,C,C,C
122457,P1006798,M113,-33.8017879,151.1765299,2020-03-20,4.61,4.65,4.55,4.94,4.9,4.84,G,C,C,C
122460,P1007581,M104,-33.864532,151.207611,2020-02-14,4.39,4.57,4.57,4.41,4.73,4.73,G,C,C,C
122469,P1000747,M104,-33.864532,151.207611,2023-09-15,4.75,4.75,4.5,4.25,4.5,4.75,G,C,C,C
122477,P1000073,M104,-33.864532,151.207611,2023-11-10,4.26,4.22,4.04,4.7,4.48,4.78,G,C,C,C
122483,P1002515,M102,-33.89055,151.27523,2023-12-10,4.84,4.69,4.81,4.9,4.89,4.83,G,C,C,C
122489,P1007706,M113,-33.8017879,151.1765299,2023-12-02,4.14,4.29,4.29,4.43,4.71,4.86,G,C,C,C
122500,P1006968,M130,-33.8513269,151.0609753,2020-03-19,4.75,4.73,4.86,4.66,4.83,4.82,G,C,C,C
122529,P1008784,M102,-33.89055,151.27523,2018-10-31,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122531,P1000193,M104,-33.864532,151.207611,2023-09-14,4.88,4.88,5.0,5.0,5.0,5.0,G,C,C,C
122532,P1000573,M104,-33.864532,151.207611,2023-06-01,4.73,4.56,4.63,4.84,4.84,4.89,G,C,C,C
122545,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-15,4.43,4.21,4.5,4.43,4.29,4.79,G,C,C,C
122547,P1000074,M110,-33.828972923308115,151.2163312332427,2019-04-16,3.0,4.0,3.0,4.0,4.0,5.0,G,C,C,C
122549,P1000747,M104,-33.864532,151.207611,2023-06-02,4.58,4.58,4.92,4.0,4.75,4.92,G,C,C,C
122553,P1000074,M110,-33.828972923308115,151.2163312332427,2022-04-25,5.0,4.67,5.0,5.0,5.0,5.0,G,C,C,C
122562,P1000105,M130,-33.8513269,151.0609753,2023-11-06,4.81,4.67,4.69,4.56,4.85,4.69,G,C,C,C
122571,P1002724,M137,-33.88098835077109,151.16864655312318,2019-07-15,4.69,4.54,4.71,4.69,4.77,4.83,G,C,C,C
122582,P1009678,M104,-33.864532,151.207611,2020-02-21,4.0,5.0,5.0,5.0,4.0,5.0,G,C,C,C
122589,P1006606,M104,-33.864532,151.207611,2023-12-06,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122591,P1000503,M102,-33.89055,151.27523,2022-12-19,4.83,4.67,4.67,5.0,4.83,4.5,G,C,C,C
122592,P1000812,M119,-33.88101,151.22511,2023-11-19,2.5,3.0,2.5,3.0,3.0,4.0,G,C,C,C
122597,P1000048,M108,-33.649899388892656,151.2796016585502,2022-12-11,5.0,4.57,4.71,5.0,5.0,5.0,G,C,C,C
122599,P1008554,M128,-33.78071975708008,151.11386108398438,2020-07-21,5.0,5.0,4.8,4.8,5.0,5.0,G,C,C,C
122603,P1006606,M104,-33.864532,151.207611,2023-12-06,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122605,P1000545,M127,-33.8909571,151.1195413,2023-09-02,4.71,4.52,4.9,4.95,5.0,4.81,G,C,C,C
122606,P1006606,M104,-33.864532,151.207611,2023-12-11,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122607,P1006606,M104,-33.864532,151.207611,2023-11-25,4.5,4.64,4.54,4.18,4.71,4.86,G,C,C,C
122608,P1006606,M104,-33.864532,151.207611,2023-11-26,4.0,5.0,4.0,5.0,4.0,5.0,G,C,C,C
122609,P1000961,M104,-33.864532,151.207611,2023-11-25,4.84,4.72,4.87,4.8,4.94,4.95,G,C,C,C
122619,P1001716,M104,-33.864532,151.207611,2023-12-04,4.47,4.58,4.58,4.53,4.74,4.89,G,C,C,C
122620,P1000971,M104,-33.864532,151.207611,2023-10-22,4.73,4.64,4.45,4.27,4.82,4.82,G,C,C,C
122627,P1000747,M104,-33.864532,151.207611,2023-03-31,5.0,5.0,4.67,4.0,4.67,5.0,G,C,C,C
122628,P1000760,M102,-33.89055,151.27523,2023-11-21,4.67,4.56,4.56,4.61,4.78,4.83,G,C,C,C
122631,P1000060,M123,-33.6860173,150.8958334,2023-09-24,4.61,4.39,4.44,4.67,4.61,4.56,G,C,C,C
122633,P1000391,M103,-33.82763,151.08623,2023-12-08,4.47,4.13,4.47,4.33,4.6,4.8,G,C,C,C
122637,P1000592,M104,-33.864532,151.207611,2023-07-18,5.0,4.67,4.67,4.33,4.33,4.67,G,C,C,C
122638,P1001248,M103,-33.82763,151.08623,2023-12-02,4.98,4.78,4.95,4.98,4.95,4.88,G,C,C,C
122640,P1002311,M102,-33.89055,151.27523,2022-12-29,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122641,P1000790,M109,-33.92552,151.25489,2023-12-06,4.68,4.5,4.75,4.73,4.88,4.88,G,C,C,C
122644,P1000440,M116,-33.79716,151.06479,2023-11-19,4.29,4.43,4.71,4.86,4.64,4.71,G,C,C,C
122646,P1000104,M125,-33.80662,151.15517,2022-10-30,5.0,4.92,5.0,5.0,5.0,4.77,G,C,C,C
122651,P1000009,M135,-33.87585,151.10469,2023-04-19,4.5,4.13,4.63,4.38,4.5,4.38,G,C,C,C
122652,P1000599,M105,-33.79585,151.28527,2023-12-09,4.88,4.5,4.88,4.92,4.92,4.77,G,C,C,C
122653,P1000599,M105,-33.79585,151.28527,2023-12-05,4.86,4.64,4.89,4.81,4.97,4.92,G,C,C,C
122654,P1000033,M105,-33.79585,151.28527,2023-11-27,4.46,4.46,4.43,4.65,4.76,4.76,G,C,C,C
122659,P1000351,M119,-33.88101,151.22511,2023-11-26,4.36,4.29,4.41,4.84,4.87,4.86,G,C,C,C
122662,P1000599,M115,-33.75122,151.25772,2023-07-14,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122665,P1003551,M104,-33.864532,151.207611,2023-12-05,4.56,4.52,4.47,4.75,4.87,4.76,G,C,C,C
122668,P1000193,M104,-33.864532,151.207611,2023-11-09,4.56,4.38,4.75,5.0,5.0,4.88,G,C,C,C
122673,P1000747,M104,-33.864532,151.207611,2023-10-28,3.75,3.5,4.25,3.0,4.25,4.5,G,C,C,C
122676,P1000048,M108,-33.649899388892656,151.2796016585502,2023-04-01,4.29,3.86,4.29,5.0,4.86,4.86,G,C,C,C
122677,P1000048,M108,-33.649899388892656,151.2796016585502,2023-04-23,4.73,4.73,5.0,5.0,5.0,5.0,G,C,C,C
122680,P1000095,M108,-33.649899388892656,151.2796016585502,2023-11-19,5.0,4.75,5.0,5.0,5.0,5.0,G,C,C,C
122681,P1000077,M123,-33.6860173,150.8958334,2023-11-25,4.67,4.33,4.67,5.0,5.0,4.33,G,C,C,C
122683,P1000016,M114,-33.91571,151.17268,2023-10-01,4.09,3.95,3.95,4.77,4.86,4.77,G,C,C,C
122684,P1000107,M112,-34.0380304,151.1166316,2023-11-07,5.0,4.8,4.8,5.0,5.0,5.0,G,C,C,C
122686,P1001054,M117,-33.94207,151.22432,2023-11-24,4.64,4.62,4.68,4.89,4.96,4.77,G,C,C,C
122688,P1000332,M107,-33.75470594557184,151.1497291880052,2023-10-08,4.5,5.0,4.0,4.5,4.5,5.0,G,C,C,C
122690,P1001131,M128,-33.78071975708008,151.11386108398438,2019-10-23,5.0,4.67,4.67,4.67,4.33,4.33,G,C,C,C
122698,P1000440,M116,-33.79716,151.06479,2023-11-13,4.54,4.54,4.62,4.69,4.54,4.69,G,C,C,C
122701,P1006617,M107,-33.75470594557184,151.1497291880052,2023-09-27,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122702,P1010338,M119,-33.88101,151.22511,2023-11-26,4.81,4.75,4.75,4.88,4.84,4.91,G,C,C,C
122703,P1000048,M108,-33.649899388892656,151.2796016585502,2023-09-03,4.27,4.0,4.4,4.93,4.73,4.67,G,C,C,C
122704,P1002071,M128,-33.78071975708008,151.11386108398438,2023-07-18,4.45,4.39,4.55,4.18,4.33,4.7,G,C,C,C
122705,P1001605,M116,-33.79716,151.06479,2023-11-14,4.85,4.84,4.89,4.91,4.95,4.85,G,C,C,C
122708,P1000659,M130,-33.8513269,151.0609753,2023-11-29,4.5,5.0,5.0,5.0,5.0,4.0,G,C,C,C
122711,P1000592,M104,-33.864532,151.207611,2023-11-24,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122720,P1000971,M104,-33.864532,151.207611,2023-11-25,4.5,3.5,4.5,3.5,4.5,4.5,G,C,C,C
122721,P1000633,M110,-33.828972923308115,151.2163312332427,2023-06-29,4.8,4.7,4.8,5.0,4.7,4.9,G,C,C,C
122725,P1000545,M114,-33.91571,151.17268,2023-06-25,4.5,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122727,P1003155,M104,-33.864532,151.207611,2023-12-04,4.92,4.85,4.94,4.96,4.9,4.9,G,C,C,C
122728,P1000074,M110,-33.828972923308115,151.2163312332427,2022-12-05,4.0,3.0,1.0,1.0,3.0,5.0,G,C,C,C
122730,P1000592,M104,-33.864532,151.207611,2023-10-12,4.4,4.2,4.2,4.9,4.2,4.9,G,C,C,C
122731,P1000592,M104,-33.864532,151.207611,2023-11-02,5.0,5.0,5.0,5.0,4.0,5.0,G,C,C,C
122732,P1000545,M127,-33.8909571,151.1195413,2023-05-20,4.82,4.39,4.86,4.82,4.86,4.68,G,C,C,C
122733,P1000592,M104,-33.864532,151.207611,2022-11-13,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122734,P1000349,M114,-33.91571,151.17268,2023-11-05,4.5,4.0,4.5,4.0,3.5,4.5,G,C,C,C
122735,P1006606,M104,-33.864532,151.207611,2023-10-22,4.32,4.36,4.55,4.45,4.68,4.77,G,C,C,C
122739,P1001567,M127,-33.8909571,151.1195413,2023-11-30,5.0,4.71,4.93,4.93,4.93,4.71,G,C,C,C
122740,P1000485,M130,-33.8513269,151.0609753,2023-10-02,5.0,4.5,5.0,5.0,5.0,5.0,G,C,C,C
122742,P1001986,M119,-33.88101,151.22511,2023-11-18,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122750,P1002098,M112,-34.0380304,151.1166316,2023-12-08,4.79,4.58,4.64,4.91,4.88,4.67,G,C,C,C
122752,P1000545,M127,-33.8909571,151.1195413,2023-07-31,4.92,4.38,5.0,4.92,5.0,4.69,G,C,C,C
122754,P1000016,M114,-33.91571,151.17268,2023-06-25,4.28,4.28,4.11,4.78,4.72,4.78,G,C,C,C
122758,P1000095,M108,-33.649899388892656,151.2796016585502,2023-04-30,4.7,4.8,4.7,5.0,4.9,5.0,G,C,C,C
122760,P1000485,M130,-33.8513269,151.0609753,2023-11-25,4.62,4.35,4.62,4.81,4.92,4.92,G,C,C,C
122764,P1000049,M117,-33.94207,151.22432,2023-12-01,4.59,4.32,4.5,4.68,4.73,4.68,G,C,C,C
122766,P1001713,M129,-33.9279519,151.1552776,2023-12-02,3.0,2.0,5.0,1.0,5.0,4.0,G,C,C,C
122768,P1000592,M104,-33.864532,151.207611,2023-11-12,4.75,5.0,4.75,5.0,5.0,5.0,G,C,C,C
122769,P1000719,M109,-33.92552,151.25489,2023-12-08,4.9,4.8,4.9,4.9,5.0,4.9,G,C,C,C
122771,P1003573,M109,-33.92552,151.25489,2023-04-11,4.65,4.48,4.52,4.87,4.83,4.87,G,C,C,C
122772,P1000085,M110,-33.828972923308115,151.2163312332427,2023-11-26,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122773,P1000545,M127,-33.8909571,151.1195413,2023-04-13,4.71,4.64,4.43,4.86,4.79,4.79,G,C,C,C
122776,P1001100,M135,-33.87585,151.10469,2023-12-10,4.67,4.44,4.56,4.56,4.78,4.89,G,C,C,C
122780,P1006606,M104,-33.864532,151.207611,2023-11-23,4.49,4.49,4.54,4.39,4.68,4.73,G,C,C,C
122783,P1000485,M130,-33.8513269,151.0609753,2023-09-17,4.5,4.5,4.5,4.5,4.5,5.0,G,C,C,C
122785,P1002390,M104,-33.864532,151.207611,2023-10-31,4.67,4.67,4.6,4.68,4.77,4.92,G,C,C,C
122787,P1006606,M104,-33.864532,151.207611,2023-11-26,4.52,4.38,4.48,4.1,4.86,4.72,G,C,C,C
122790,P1000634,M114,-33.91571,151.17268,2023-07-21,4.86,4.71,4.57,5.0,5.0,5.0,G,C,C,C
122791,P1000065,M130,-33.8513269,151.0609753,2023-11-25,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122796,P1000747,M104,-33.864532,151.207611,2023-09-18,3.5,4.0,5.0,3.0,4.0,5.0,G,C,C,C
122797,P1001661,M104,-33.864532,151.207611,2018-12-31,4.0,4.25,4.25,5.0,5.0,5.0,G,C,C,C
122798,P1000592,M104,-33.864532,151.207611,2023-04-24,5.0,4.86,5.0,5.0,5.0,5.0,G,C,C,C
122799,P1008608,M119,-33.88101,151.22511,2023-10-01,3.5,3.25,3.25,3.75,3.25,4.25,G,C,C,C
122800,P1009798,M104,-33.864532,151.207611,2023-11-27,1.0,2.0,1.0,1.0,1.0,4.0,G,C,C,C
122802,P1000700,M104,-33.864532,151.207611,2023-11-30,4.82,4.62,4.56,4.88,4.85,4.91,G,C,C,C
122804,P1000821,M102,-33.89055,151.27523,2023-12-04,4.59,4.38,4.72,4.84,4.91,4.91,G,C,C,C
122820,P1004381,M102,-33.89055,151.27523,2023-09-23,4.0,4.0,4.33,4.2,4.13,4.47,G,C,C,C
122825,P1000391,M112,-34.0380304,151.1166316,2023-12-03,4.67,4.67,4.67,5.0,5.0,5.0,G,C,C,C
122827,P1008288,M137,-33.88098835077109,151.16864655312318,2018-12-08,4.94,4.88,4.81,4.94,5.0,4.69,G,C,C,C
122839,P1000095,M108,-33.649899388892656,151.2796016585502,2023-09-09,4.94,4.55,4.97,4.94,4.97,4.97,G,C,C,C
122850,P1007581,M104,-33.864532,151.207611,2020-02-23,4.0,3.0,3.0,2.0,3.0,5.0,G,C,C,C
122851,P1000391,M125,-33.80662,151.15517,2023-12-07,4.87,4.79,4.82,5.0,4.92,4.97,G,C,C,C
122859,P1001163,M109,-33.92552,151.25489,2023-11-30,5.0,4.5,5.0,5.0,5.0,5.0,G,C,C,C
122861,P1000048,M108,-33.649899388892656,151.2796016585502,2023-09-29,4.76,4.61,4.9,4.89,4.83,4.96,G,C,C,C
122864,P1002796,M118,-33.716291,151.1083268,2023-12-03,4.57,4.36,4.43,4.79,4.71,4.79,G,C,C,C
122866,P1002111,M118,-33.716291,151.1083268,2023-11-19,4.77,4.69,4.69,4.92,4.92,4.54,G,C,C,C
122869,P1000003,M128,-33.78071975708008,151.11386108398438,2023-07-10,4.75,4.75,4.58,4.67,5.0,4.58,G,C,C,C
122870,P1000016,M103,-33.82763,151.08623,2023-11-15,4.71,4.64,4.79,4.89,4.93,4.89,G,C,C,C
122879,P1000503,M102,-33.89055,151.27523,2023-12-03,4.53,4.43,4.38,4.88,4.98,4.83,G,C,C,C
122880,P1001275,M104,-33.864532,151.207611,2023-11-18,4.88,4.75,4.5,4.63,4.63,4.63,G,C,C,C
122885,P1000412,M128,-33.78071975708008,151.11386108398438,2023-11-05,4.48,4.57,4.52,4.38,4.67,4.76,G,C,C,C
122886,P1000747,M104,-33.864532,151.207611,2023-09-21,4.0,4.0,4.5,4.5,3.75,5.0,G,C,C,C
122888,P1000076,M136,-33.86999,151.08825,2021-08-20,5.0,5.0,5.0,4.0,5.0,5.0,G,C,C,C
122892,P1000074,M110,-33.828972923308115,151.2163312332427,2017-12-01,5.0,4.5,5.0,4.5,4.5,5.0,G,C,C,C
122894,P1000105,M130,-33.8513269,151.0609753,2023-11-12,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122898,P1000592,M104,-33.864532,151.207611,2023-11-09,5.0,4.75,5.0,5.0,5.0,5.0,G,C,C,C
122902,P1000634,M117,-33.94207,151.22432,2023-12-02,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122906,P1006606,M104,-33.864532,151.207611,2023-11-26,4.69,4.55,4.67,4.69,4.74,4.86,G,C,C,C
122911,P1006910,M136,-33.86999,151.08825,2023-12-09,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122913,P1000095,M108,-33.649899388892656,151.2796016585502,2022-11-12,5.0,4.75,5.0,5.0,5.0,5.0,G,C,C,C
122927,P1000490,M128,-33.78071975708008,151.11386108398438,2023-12-01,4.88,4.88,4.75,4.63,4.88,5.0,G,C,C,C
122933,P1000731,M104,-33.864532,151.207611,2023-11-23,4.51,4.45,4.64,4.76,4.82,4.67,G,C,C,C
122944,P1000187,M126,-33.92749,151.12542,2020-08-11,4.2,4.8,3.2,4.8,5.0,4.8,G,C,C,C
122945,P1002253,M119,-33.88101,151.22511,2023-11-27,4.67,4.33,4.0,4.67,4.67,5.0,G,C,C,C
122946,P1000599,M105,-33.79585,151.28527,2023-11-18,5.0,4.67,5.0,5.0,5.0,5.0,G,C,C,C
122960,P1000503,M102,-33.89055,151.27523,2023-09-30,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122961,P1000596,M102,-33.89055,151.27523,2020-09-09,4.83,4.5,4.83,4.5,5.0,5.0,G,C,C,C
122965,P1000105,M106,-33.73635045169837,150.71367952034564,2023-12-02,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122966,P1000391,M112,-34.0380304,151.1166316,2023-11-24,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
122972,P1000095,M108,-33.649899388892656,151.2796016585502,2022-06-12,4.94,4.39,4.67,5.0,4.89,5.0,G,C,C,C
122975,P1000074,M110,-33.828972923308115,151.2163312332427,2018-12-29,4.0,4.0,2.5,4.5,4.5,4.5,G,C,C,C
122981,P1000545,M114,-33.91571,151.17268,2023-11-26,4.25,4.25,4.75,5.0,4.5,4.25,G,C,C,C
122986,P1000440,M128,-33.78071975708008,151.11386108398438,2023-10-29,4.67,4.5,5.0,5.0,4.83,4.83,G,C,C,C
122987,P1000684,M106,-33.73635045169837,150.71367952034564,2023-11-27,4.85,4.87,4.9,4.49,4.92,4.9,G,C,C,C
122988,P1003200,M113,-33.8017879,151.1765299,2023-12-05,4.93,4.89,4.94,4.91,4.98,4.94,G,C,C,C
122992,P1000009,M130,-33.8513269,151.0609753,2023-05-07,4.54,4.62,4.46,4.69,4.69,4.77,G,C,C,C
122994,P1000074,M110,-33.828972923308115,151.2163312332427,2023-06-15,3.0,3.0,5.0,4.0,4.0,4.0,G,C,C,C
122996,P1000074,M110,-33.828972923308115,151.2163312332427,2023-04-30,3.0,3.75,3.25,4.0,3.5,4.25,G,C,C,C
122998,P1000545,M127,-33.8909571,151.1195413,2023-09-24,4.67,4.39,4.67,4.82,4.82,4.7,G,C,C,C
123000,P1000545,M127,-33.8909571,151.1195413,2023-10-30,4.5,4.19,4.56,4.63,4.63,4.63,G,C,C,C
123001,P1002480,M110,-33.828972923308115,151.2163312332427,2023-11-02,5.0,5.0,5.0,4.25,5.0,5.0,G,C,C,C
123002,P1000002,M105,-33.79585,151.28527,2023-11-07,4.26,4.21,4.0,4.43,4.45,4.9,G,C,C,C
123009,P1009396,M114,-33.91571,151.17268,2023-10-19,4.61,4.65,4.58,4.82,4.82,4.95,G,C,C,C
123011,P1002193,M113,-33.8017879,151.1765299,2023-11-17,5.0,5.0,5.0,5.0,5.0,4.89,G,C,C,C
123014,P1000821,M102,-33.89055,151.27523,2023-11-26,4.83,4.55,4.85,4.96,4.94,4.97,G,C,C,C
123018,P1000608,M104,-33.864532,151.207611,2023-11-17,4.0,4.0,5.0,4.0,4.0,5.0,G,C,C,C
123020,P1000599,M105,-33.79585,151.28527,2023-11-23,5.0,4.86,4.93,4.98,5.0,4.95,G,C,C,C
123024,P1000430,M102,-33.89055,151.27523,2023-11-22,4.47,4.43,4.6,4.63,4.47,4.93,G,C,C,C
123027,P1009396,M114,-33.91571,151.17268,2023-11-23,4.54,4.49,4.54,4.86,4.81,4.76,G,C,C,C
123030,P1000391,M127,-33.8909571,151.1195413,2023-11-28,4.35,4.38,4.69,4.81,4.73,4.46,G,C,C,C
123038,P1001735,M123,-33.6860173,150.8958334,2023-11-25,4.48,4.42,4.0,4.7,4.73,4.61,G,C,C,C
123039,P1000016,M138,-33.80839,150.98594,2023-11-27,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
123044,P1001131,M128,-33.78071975708008,151.11386108398438,2020-02-29,4.71,4.57,4.86,5.0,4.57,4.43,G,C,C,C
123045,P1006798,M113,-33.8017879,151.1765299,2020-02-22,4.5,5.0,5.0,4.0,4.5,5.0,G,C,C,C
123049,P1000662,M116,-33.79716,151.06479,2023-11-17,4.5,4.25,4.75,4.5,4.5,4.75,G,C,C,C
123050,P1006617,M107,-33.75470594557184,151.1497291880052,2023-10-29,4.0,4.0,4.0,5.0,5.0,4.0,G,C,C,C
123052,P1000747,M104,-33.864532,151.207611,2023-08-18,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
123058,P1000049,M138,-33.80839,150.98594,2023-12-07,4.4,3.87,3.93,4.4,4.8,4.2,G,C,C,C
123060,P1003203,M130,-33.8513269,151.0609753,2020-08-23,5.0,4.0,4.5,5.0,5.0,5.0,G,C,C,C
123062,P1007581,M104,-33.864532,151.207611,2020-03-16,4.37,4.37,4.56,4.0,4.11,4.85,G,C,C,C
123065,P1007581,M104,-33.864532,151.207611,2019-08-07,5.0,5.0,5.0,5.0,4.5,5.0,G,C,C,C
123069,P1001685,M128,-33.78071975708008,151.11386108398438,2023-11-26,4.0,4.5,4.0,4.75,4.5,4.75,G,C,C,C
123070,P1006617,M107,-33.75470594557184,151.1497291880052,2023-11-11,3.75,3.25,3.0,4.5,4.25,4.25,G,C,C,C
123071,P1000016,M117,-33.94207,151.22432,2023-12-08,5.0,5.0,5.0,5.0,5.0,5.0,G,C,C,C
123074,P1000440,M128,-33.78071975708008,151.11386108398438,2023-11-25,5.0,4.83,5.0,4.83,5.0,5.0,G,C,C,C
123076,P1006617,M107,-33.75470594557184,151.1497291880052,2023-10-08,3.0,2.0,4.0,1.0,4.0,3.0,G,C,C,C
123077,P1000501,M112,-34.0380304,151.1166316,2023-11-25,4.86,4.57,5.0,4.86,4.57,4.86,G,C,C,C
123090,P1002240,M114,-33.91571,151.17268,2023-09-02,4.9,4.75,4.75,4.8,4.85,4.85,G,C,C,C
123091,P1001333,M102,-33.89055,151.27523,2023-12-03,5.0,4.94,5.0,5.0,5.0,5.0,G,C,C,C
123092,P1000049,M103,-33.82763,151.08623,2023-12-04,3.57,3.57,3.86,3.57,4.43,3.86,G,C,C,C
