serviceid,providerid,microcell,latitude,longitude,timestamp,speed,latency,bandwidth,coverage,reliability,security,currect_microcell,origin,true_label
159867,P1000073,M130,-33.8513269,151.0609753,2023-02-28,4.07,3.93,3.67,4.73,4.0,4.33,M135,R,C
159892,P1000073,M130,-33.8513269,151.0609753,2023-02-14,4.33,4.5,4.5,4.67,5.0,4.33,M135,R,C
159895,P1000073,M130,-33.8513269,151.0609753,2022-09-13,4.0,4.0,4.0,4.43,4.29,4.14,M135,R,C
159941,P1000002,M103,-33.82763,151.08623,2022-08-30,4.31,4.19,4.63,4.69,4.56,4.81,M135,R,C
160103,P1000073,M130,-33.8513269,151.0609753,2022-12-31,4.0,3.0,4.0,5.0,3.0,4.0,M135,R,C
160105,P1000073,M130,-33.8513269,151.0609753,2023-05-13,4.5,4.13,3.88,4.88,4.25,4.0,M135,R,C
160357,P1000684,M103,-33.82763,151.08623,2023-05-27,4.85,4.54,4.69,4.77,4.54,4.85,M135,R,C
160428,P1000073,M136,-33.86076,151.08065,2023-03-01,5.0,4.0,5.0,5.0,5.0,4.0,M135,R,C
160434,P1000073,M136,-33.86076,151.08065,2022-11-05,4.25,3.75,4.0,5.0,4.75,4.75,M135,R,C
160491,P1000002,M114,-33.9027088,151.1443231,2023-03-05,4.0,4.0,4.0,4.89,4.78,4.89,M135,R,C
160705,P1000002,M114,-33.9027088,151.1443231,2023-04-10,4.7,4.4,4.8,4.7,4.7,4.7,M135,R,C
160730,P1000002,M114,-33.9027088,151.1443231,2023-01-02,4.44,4.33,4.44,4.56,4.56,4.56,M135,R,C
160733,P1000002,M114,-33.9027088,151.1443231,2023-03-06,3.64,3.43,3.86,4.36,3.71,4.5,M135,R,C
160743,P1000073,M130,-33.8513269,151.0609753,2023-04-30,4.37,4.11,3.89,4.53,4.16,4.32,M135,R,C
160750,P1000073,M130,-33.8513269,151.0609753,2023-04-11,4.75,4.5,4.25,5.0,5.0,4.5,M135,R,C
160837,P1000002,M114,-33.9027088,151.1443231,2023-05-28,4.56,4.44,4.67,4.78,4.33,4.56,M135,R,C
160931,P1000002,M114,-33.9027088,151.1443231,2023-01-11,4.38,4.25,4.75,4.38,4.38,4.5,M135,R,C
161004,P1000002,M114,-33.9027088,151.1443231,2023-05-01,4.38,3.85,4.46,4.31,4.54,4.46,M135,R,C
161019,P1000107,M130,-33.8513269,151.0609753,2023-05-04,4.87,4.73,4.67,4.97,4.97,4.9,M135,R,C
161225,P1000107,M130,-33.8513269,151.0609753,2023-01-13,4.91,4.73,4.91,4.91,5.0,5.0,M135,R,C
161263,P1000002,M127,-33.88839,151.12242,2023-03-12,4.63,4.37,4.53,4.79,4.11,4.84,M135,R,C
161265,P1000009,M130,-33.8513269,151.0609753,2023-05-07,4.69,4.75,4.59,4.59,4.91,4.88,M135,R,C
161283,P1000009,M130,-33.8513269,151.0609753,2023-05-07,4.54,4.62,4.46,4.69,4.69,4.77,M135,R,C
161284,P1000009,M130,-33.8513269,151.0609753,2023-04-15,4.53,4.53,4.47,4.47,4.67,4.67,M135,R,C
161289,P1000009,M114,-33.9027088,151.1443231,2023-05-01,4.5,4.5,4.5,4.64,4.79,4.57,M135,R,C
161338,P1000009,M130,-33.8513269,151.0609753,2023-05-13,4.69,4.63,4.56,4.63,4.69,4.88,M135,R,C
161363,P1000009,M136,-33.86076,151.08065,2023-04-24,4.46,4.23,4.23,4.65,4.54,4.58,M135,R,C
161369,P1000009,M127,-33.88839,151.12242,2023-04-23,4.35,4.35,4.53,4.76,4.71,4.76,M135,R,C
161517,P1000009,M114,-33.9027088,151.1443231,2023-03-17,4.57,4.43,4.14,4.86,4.86,5.0,M135,R,C
161532,P1000349,M130,-33.8513269,151.0609753,2022-12-26,3.8,3.6,3.8,3.6,3.6,3.8,M135,R,C
161554,P1000107,M130,-33.8513269,151.0609753,2023-05-10,4.85,4.6,4.7,4.95,5.0,4.95,M135,R,C
161591,P1000391,M130,-33.8513269,151.0609753,2023-06-05,4.87,4.82,4.8,4.8,4.9,4.86,M135,R,C
161862,P1000009,M114,-33.9027088,151.1443231,2023-04-21,4.44,4.22,4.89,4.33,4.56,4.89,M135,R,C
161877,P1000009,M103,-33.82763,151.08623,2022-11-26,5.0,5.0,4.33,5.0,4.67,4.67,M135,R,C
162153,P1000002,M114,-33.9027088,151.1443231,2023-05-28,4.0,4.0,4.43,4.43,3.43,4.29,M135,R,C
162154,P1000002,M114,-33.9027088,151.1443231,2023-02-18,4.0,4.33,4.5,5.0,3.83,4.83,M135,R,C
162156,P1000002,M103,-33.82763,151.08623,2023-04-25,4.71,4.64,4.57,5.0,4.36,5.0,M135,R,C
162180,P1000002,M114,-33.9027088,151.1443231,2023-05-14,4.92,4.58,4.83,4.42,4.67,4.92,M135,R,C
162559,P1000107,M114,-33.9027088,151.1443231,2023-01-23,4.71,4.57,4.71,5.0,4.86,4.71,M135,R,C
162695,P1000391,M136,-33.86076,151.08065,2023-05-31,4.76,4.76,4.79,4.91,4.94,4.79,M135,R,C
162706,P1000009,M114,-33.9027088,151.1443231,2023-02-25,4.2,4.2,4.4,4.8,4.8,4.4,M135,R,C
162961,P1000349,M103,-33.82763,151.08623,2023-01-03,5.0,5.0,4.0,5.0,3.0,5.0,M135,R,C
162977,P1000002,M114,-33.9027088,151.1443231,2023-02-22,3.0,3.2,3.2,3.6,3.4,4.0,M135,R,C
163075,P1013156,M136,-33.86076,151.08065,2023-05-29,4.44,4.44,4.39,4.78,4.72,4.33,M135,R,C
163097,P1000049,M103,-33.82763,151.08623,2023-05-06,4.33,3.89,4.33,4.44,4.67,4.0,M135,R,C
163099,P1000049,M130,-33.8513269,151.0609753,2023-06-01,4.91,4.73,4.91,4.82,4.91,4.86,M135,R,C
163135,P1000002,M114,-33.9027088,151.1443231,2023-04-11,5.0,4.5,5.0,5.0,5.0,5.0,M135,R,C
163197,P1000684,M103,-33.82763,151.08623,2023-05-14,4.67,4.5,4.67,4.83,4.83,4.67,M135,R,C
163219,P1000107,M130,-33.8513269,151.0609753,2023-05-31,4.6,4.6,4.6,4.7,4.8,4.7,M135,R,C
163285,P1000077,M130,-33.8513269,151.0609753,2023-06-01,4.75,4.5,4.92,4.92,5.0,4.83,M135,R,C
163314,P1000009,M130,-33.8513269,151.0609753,2023-03-21,4.67,4.67,4.67,5.0,5.0,4.33,M135,R,C
163456,P1000002,M114,-33.9027088,151.1443231,2023-04-30,4.8,4.9,5.0,4.9,4.8,4.9,M135,R,C
163461,P1000002,M114,-33.9027088,151.1443231,2023-05-21,4.13,4.25,4.0,4.25,4.38,4.63,M135,R,C
163609,P1000049,M130,-33.8513269,151.0609753,2023-06-04,4.64,4.18,4.55,4.55,4.82,4.55,M135,R,C
163635,P1000073,M136,-33.86076,151.08065,2023-04-14,3.33,3.67,4.0,3.33,3.67,4.0,M135,R,C
163749,P1000009,M130,-33.8513269,151.0609753,2023-05-03,4.0,5.0,5.0,5.0,5.0,5.0,M135,R,C
163760,P1000002,M114,-33.9027088,151.1443231,2023-05-20,5.0,4.71,4.43,5.0,5.0,5.0,M135,R,C
163777,P1000684,M127,-33.88839,151.12242,2023-05-09,4.0,4.0,4.0,5.0,5.0,5.0,M135,R,C
163864,P1000049,M130,-33.8513269,151.0609753,2023-05-21,4.8,4.8,4.8,5.0,5.0,5.0,M135,R,C
163955,P1000684,M130,-33.8513269,151.0609753,2023-05-22,4.75,4.5,4.5,4.75,5.0,4.75,M135,R,C
163984,P1000073,M130,-33.8513269,151.0609753,2023-04-22,4.0,4.0,3.33,5.0,4.33,4.33,M135,R,C
164107,P1000349,M130,-33.8513269,151.0609753,2023-05-08,4.2,4.4,4.2,4.2,4.4,5.0,M135,R,C
164163,P1000073,M130,-33.8513269,151.0609753,2023-04-04,2.0,3.0,1.0,4.0,3.0,3.0,M135,R,C
164178,P1000073,M130,-33.8513269,151.0609753,2023-05-21,3.5,3.0,4.0,4.0,5.0,4.5,M135,R,C
164181,P1000073,M130,-33.8513269,151.0609753,2023-04-21,5.0,5.0,5.0,5.0,5.0,5.0,M135,R,C
164185,P1000073,M130,-33.8513269,151.0609753,2023-05-06,5.0,5.0,4.0,5.0,5.0,4.0,M135,R,C
164194,P1000073,M136,-33.86076,151.08065,2023-04-10,5.0,5.0,5.0,5.0,5.0,5.0,M135,R,C
164197,P1000073,M136,-33.86076,151.08065,2023-05-22,5.0,5.0,5.0,5.0,5.0,4.5,M135,R,C
164212,P1000073,M130,-33.8513269,151.0609753,2023-05-13,4.5,4.5,4.0,4.0,4.5,4.5,M135,R,C
164218,P1000073,M130,-33.8513269,151.0609753,2023-04-05,4.0,3.0,3.0,4.0,3.0,4.0,M135,R,C
164309,P1000077,M103,-33.82763,151.08623,2023-05-21,4.67,4.33,4.67,4.33,5.0,4.67,M135,R,C
164319,P1000349,M130,-33.8513269,151.0609753,2023-05-08,5.0,5.0,5.0,5.0,5.0,5.0,M135,R,C
164320,P1000073,M103,-33.82763,151.08623,2023-04-17,4.0,3.5,3.0,4.5,4.5,4.5,M135,R,C
164349,P1000009,M114,-33.9027088,151.1443231,2023-05-22,4.33,4.33,4.67,4.33,4.67,5.0,M135,R,C
164372,P1000391,M103,-33.82763,151.08623,2023-05-20,4.6,4.2,4.4,4.4,4.6,4.8,M135,R,C
164403,P1000684,M114,-33.9027088,151.1443231,2023-05-29,4.9,4.9,4.9,4.9,5.0,4.9,M135,R,C
164480,P1000009,M127,-33.88839,151.12242,2023-05-10,5.0,4.5,5.0,5.0,4.5,4.5,M135,R,C
164636,P1000049,M103,-33.82763,151.08623,2023-06-02,5.0,5.0,5.0,5.0,5.0,5.0,M135,R,C
164649,P1000077,M130,-33.8513269,151.0609753,2023-06-04,5.0,4.5,5.0,5.0,5.0,4.5,M135,R,C
100314,P1000076,M131,-33.83115,151.2463,2024-03-05,4.39,4.41,4.35,4.68,4.58,4.93,M131,G,C
101238,P1000002,M131,-33.83115,151.2463,2024-02-25,4.63,4.38,4.75,4.94,4.75,5.0,M131,G,C
101420,P1000076,M131,-33.83115,151.2463,2024-02-04,4.57,4.52,4.57,4.91,4.74,5.0,M131,G,C
101671,P1000074,M131,-33.83115,151.2463,2023-12-31,2.0,2.0,2.0,1.0,3.0,5.0,M131,G,C
102947,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M131,G,C
103461,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M131,G,C
103468,P1000074,M131,-33.83115,151.2463,2024-02-28,4.81,4.5,4.88,4.81,4.62,5.0,M131,G,C
103961,P1000074,M131,-33.83115,151.2463,2024-03-02,4.33,4.25,4.17,4.17,4.67,4.75,M131,G,C
104109,P1000074,M131,-33.83115,151.2463,2024-01-07,4.45,4.42,4.48,4.24,4.61,4.97,M131,G,C
104233,P1000074,M131,-33.83115,151.2463,2024-01-03,4.0,3.0,5.0,3.0,4.0,4.0,M131,G,C
105219,P1000074,M131,-33.83115,151.2463,2024-03-07,4.55,4.45,4.45,4.36,4.82,4.82,M131,G,C
105644,P1000002,M131,-33.83115,151.2463,2023-07-12,4.68,4.37,4.58,4.84,4.89,4.84,M131,G,C
106199,P1000424,M131,-33.83115,151.2463,2024-02-07,4.75,4.58,4.5,4.58,4.75,4.92,M131,G,C
108126,P1000035,M131,-33.83115,151.2463,2024-01-12,4.78,4.56,4.78,4.89,4.56,4.78,M131,G,C
108137,P1000351,M131,-33.83115,151.2463,2024-03-06,4.67,4.52,4.71,4.95,4.81,4.95,M131,G,C
108576,P1000198,M131,-33.83115,151.2463,2024-03-02,4.54,4.1,4.19,4.76,4.64,4.98,M131,G,C
108975,P1000440,M131,-33.83115,151.2463,2024-03-02,4.88,4.54,4.79,4.88,4.88,4.92,M131,G,C
110779,P1000569,M131,-33.83115,151.2463,2024-03-15,5.0,4.6,5.0,5.0,5.0,5.0,M131,G,C
112718,P1000002,M131,-33.83115,151.2463,2023-11-22,4.6,4.4,4.6,4.6,4.6,4.7,M131,G,C
112826,P1000002,M131,-33.83115,151.2463,2023-07-12,4.68,4.37,4.58,4.84,4.89,4.84,M131,G,C
113124,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M131,G,C
113408,P1000076,M131,-33.83115,151.2463,2023-11-17,4.41,4.43,4.35,4.68,4.58,4.93,M131,G,C
113973,P1000076,M131,-33.83115,151.2463,2023-11-12,4.47,4.47,4.47,4.89,4.68,5.0,M131,G,C
114084,P1000076,M131,-33.83115,151.2463,2020-01-02,5.0,5.0,4.0,5.0,5.0,5.0,M131,G,C
114264,P1000002,M131,-33.83115,151.2463,2023-10-30,4.7,4.6,4.8,5.0,4.7,5.0,M131,G,C
117175,P1000440,M131,-33.83115,151.2463,2023-11-11,4.94,4.75,4.94,4.88,4.94,4.94,M131,G,C
117193,P1000035,M131,-33.83115,151.2463,2023-11-09,5.0,5.0,5.0,5.0,4.0,5.0,M131,G,C
117433,P1000074,M131,-33.83115,151.2463,2023-08-06,4.71,4.43,4.71,4.86,4.71,4.86,M131,G,C
117667,P1000074,M131,-33.83115,151.2463,2023-11-26,4.44,4.44,4.47,4.28,4.63,4.97,M131,G,C
117696,P1000074,M131,-33.83115,151.2463,2023-11-05,4.79,4.46,4.88,4.79,4.58,5.0,M131,G,C
117884,P1000074,M131,-33.83115,151.2463,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M131,G,C
117946,P1000074,M131,-33.83115,151.2463,2023-03-31,4.75,4.75,4.58,4.75,4.67,4.92,M131,G,C
118069,P1000074,M131,-33.83115,151.2463,2023-11-25,4.43,4.29,4.29,4.14,4.86,4.86,M131,G,C
118420,P1000074,M131,-33.83115,151.2463,2022-04-19,4.4,4.2,3.8,4.0,3.6,4.8,M131,G,C
118653,P1000074,M131,-33.83115,151.2463,2022-08-04,4.0,3.0,4.0,4.0,3.0,4.0,M131,G,C
119076,P1000074,M131,-33.83115,151.2463,2023-08-14,4.2,4.3,4.1,4.0,4.6,4.7,M131,G,C
119106,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M131,G,C
123829,P1000198,M131,-33.83115,151.2463,2023-11-05,4.54,4.13,4.21,4.77,4.68,4.98,M131,G,C
125486,P1000351,M131,-33.83115,151.2463,2023-11-16,4.62,4.54,4.62,5.0,4.69,4.92,M131,G,C
125691,P1000198,M131,-33.83115,151.2463,2023-10-14,4.31,4.34,4.53,4.56,4.61,4.38,M131,G,C
127960,P1000424,M131,-33.83115,151.2463,2023-12-09,4.63,4.38,4.5,4.38,4.63,4.88,M131,G,C
132665,P1000076,M131,-33.83115,151.2463,2023-08-18,4.42,4.49,4.42,4.75,4.59,4.92,M131,G,C
133267,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M131,G,C
133307,P1000074,M131,-33.83115,151.2463,2023-03-31,4.75,4.75,4.58,4.75,4.67,4.92,M131,G,C
133350,P1000074,M131,-33.83115,151.2463,2023-04-24,4.43,4.47,4.5,4.27,4.63,4.97,M131,G,C
133412,P1000074,M131,-33.83115,151.2463,2023-08-14,4.2,4.3,4.1,4.0,4.6,4.7,M131,G,C
136267,P1000198,M131,-33.83115,151.2463,2023-06-25,4.4,4.4,4.63,4.63,4.63,4.42,M131,G,C
137790,P1000074,M131,-33.83115,151.2463,2022-04-19,4.4,4.2,3.8,4.0,3.6,4.8,M131,G,C
138765,P1000002,M131,-33.83115,151.2463,2023-07-12,4.68,4.37,4.58,4.84,4.89,4.84,M131,G,C
140007,P1000076,M131,-33.83115,151.2463,2020-01-02,5.0,5.0,4.0,5.0,5.0,5.0,M131,G,C
141146,P1000074,M131,-33.83115,151.2463,2022-11-19,4.77,4.41,4.86,4.82,4.64,5.0,M131,G,C
141722,P1000074,M131,-33.83115,151.2463,2023-08-06,4.71,4.43,4.71,4.86,4.71,4.86,M131,G,C
141864,P1000198,M131,-33.83115,151.2463,2023-08-20,4.54,4.13,4.2,4.76,4.67,4.98,M131,G,C
143126,P1000074,M131,-33.83115,151.2463,2022-08-04,4.0,3.0,4.0,4.0,3.0,4.0,M131,G,C
143336,P1000074,M131,-33.83115,151.2463,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M131,G,C
144625,P1000074,M131,-33.83115,151.2463,2023-03-27,4.25,4.25,4.5,3.75,4.75,4.75,M131,G,C
144791,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M131,G,C
144975,P1000076,M131,-33.83115,151.2463,2023-08-17,4.46,4.46,4.38,4.85,4.62,5.0,M131,G,C
144987,P1000351,M131,-33.83115,151.2463,2023-08-20,4.33,4.0,4.33,5.0,4.5,4.83,M131,G,C
145123,P1000424,M131,-33.83115,151.2463,2023-04-19,4.57,4.29,4.43,4.29,4.57,4.86,M131,G,C
146393,P1000002,M131,-33.83115,151.2463,2023-09-01,4.83,4.67,4.67,5.0,4.83,5.0,M131,G,C
146443,P1000440,M131,-33.83115,151.2463,2023-08-20,5.0,4.71,5.0,5.0,5.0,5.0,M131,G,C
150196,P1000076,M131,-33.83115,151.2463,2023-04-24,4.4,4.47,4.42,4.76,4.57,4.92,M131,G,C
150847,P1000074,M131,-33.83115,151.2463,2023-03-13,4.11,4.22,4.0,4.33,4.56,4.67,M131,G,C
150873,P1000074,M131,-33.83115,151.2463,2017-03-25,4.0,3.0,4.0,3.0,3.0,5.0,M131,G,C
150935,P1000074,M131,-33.83115,151.2463,2023-03-31,4.75,4.75,4.58,4.75,4.67,4.92,M131,G,C
150955,P1000074,M131,-33.83115,151.2463,2023-04-24,4.43,4.47,4.5,4.27,4.63,4.97,M131,G,C
155455,P1000074,M131,-33.83115,151.2463,2022-04-19,4.4,4.2,3.8,4.0,3.6,4.8,M131,G,C
156395,P1000002,M131,-33.83115,151.2463,2023-05-27,4.67,4.33,4.56,4.83,4.89,4.83,M131,G,C
157638,P1000076,M131,-33.83115,151.2463,2020-01-02,5.0,5.0,4.0,5.0,5.0,5.0,M131,G,C
158844,P1000074,M131,-33.83115,151.2463,2022-11-19,4.77,4.41,4.86,4.82,4.64,5.0,M131,G,C
159343,P1000074,M131,-33.83115,151.2463,2023-04-27,4.6,4.4,4.6,4.8,4.8,4.8,M131,G,C
160807,P1000074,M131,-33.83115,151.2463,2022-08-04,4.0,3.0,4.0,4.0,3.0,4.0,M131,G,C
161121,P1000074,M131,-33.83115,151.2463,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,M131,G,C
161353,P1001181,M131,-33.83115,151.2463,2023-05-07,4.35,4.22,4.65,4.74,4.74,4.91,M131,G,C
162579,P1000074,M131,-33.83115,151.2463,2023-03-27,4.25,4.25,4.5,3.75,4.75,4.75,M131,G,C
162804,P1000076,M131,-33.83115,151.2463,2023-01-04,5.0,4.0,5.0,5.0,5.0,5.0,M131,G,C
163082,P1000076,M131,-33.83115,151.2463,2023-05-08,4.25,4.38,4.13,4.75,4.5,5.0,M131,G,C
163095,P1000351,M131,-33.83115,151.2463,2023-05-21,3.0,3.0,4.5,5.0,3.5,4.5,M131,G,C
163145,P1000424,M131,-33.83115,151.2463,2023-04-19,4.57,4.29,4.43,4.29,4.57,4.86,M131,G,C
164331,P1000076,M131,-33.83115,151.2463,2023-04-29,4.0,4.0,5.0,4.0,4.0,3.0,M131,G,C
164371,P1000002,M131,-33.83115,151.2463,2023-05-20,5.0,5.0,5.0,5.0,5.0,5.0,M131,G,C
164398,P1000440,M131,-33.83115,151.2463,2023-05-20,5.0,5.0,5.0,5.0,5.0,5.0,M131,G,C
100036,P1000035,M119,-33.88101,151.22511,2024-01-04,4.25,4.33,4.0,4.83,4.83,4.92,M131,R,C
100078,P1000074,M104,-33.88301,151.209,2023-05-30,4.6,4.52,4.44,4.64,4.68,4.88,M131,R,C
100080,P1000076,M119,-33.88101,151.22511,2024-02-08,4.69,4.44,4.44,4.81,4.81,4.69,M131,R,C
100097,P1000074,M104,-33.88301,151.209,2024-01-02,4.29,3.86,3.57,4.71,5.0,5.0,M131,R,C
100367,P1000076,M119,-33.88101,151.22511,2024-03-03,5.0,4.77,4.92,4.77,4.85,4.92,M131,R,C
100371,P1000035,M104,-33.88301,151.209,2024-02-10,4.25,4.43,4.88,4.88,4.88,4.88,M131,R,C
100380,P1000076,M104,-33.88301,151.209,2024-02-26,4.36,3.86,4.64,4.43,4.57,4.43,M131,R,C
100434,P1000351,M104,-33.88301,151.209,2024-02-07,4.38,4.45,4.48,4.76,4.86,4.86,M131,R,C
100464,P1000076,M104,-33.88301,151.209,2023-12-25,4.89,4.67,5.0,5.0,4.89,4.89,M131,R,C
100493,P1000002,M125,-33.81327,151.17502,2024-02-27,5.0,3.0,4.0,3.0,5.0,5.0,M131,R,C
100577,P1000035,M104,-33.88301,151.209,2023-10-02,4.17,4.17,4.17,3.83,4.33,4.5,M131,R,C
100647,P1000076,M104,-33.88301,151.209,2024-02-29,4.75,4.75,4.83,3.5,4.83,5.0,M131,R,C
100698,P1000351,M104,-33.88301,151.209,2024-01-09,5.0,4.0,5.0,5.0,5.0,5.0,M131,R,C
100760,P1000424,M110,-33.828972923308115,151.2163312332427,2024-02-14,4.81,4.72,4.79,4.84,4.87,4.93,M131,R,C
100776,P1000076,M104,-33.88301,151.209,2024-02-29,4.11,4.06,4.56,3.39,4.28,4.94,M131,R,C
100837,P1000076,M104,-33.88301,151.209,2024-01-01,4.83,5.0,4.83,4.83,4.67,4.67,M131,R,C
100838,P1000076,M104,-33.88301,151.209,2021-05-04,5.0,5.0,5.0,4.0,5.0,5.0,M131,R,C
100940,P1000002,M104,-33.88301,151.209,2024-03-14,4.24,4.27,4.31,4.68,4.42,4.79,M131,R,C
100973,P1000074,M110,-33.828972923308115,151.2163312332427,2024-01-04,4.55,4.18,4.36,3.27,4.64,5.0,M131,R,C
100981,P1000002,M105,-33.802125804378406,151.29489988755,2024-01-26,4.67,4.25,4.5,4.75,4.67,4.83,M131,R,C
101039,P1000074,M104,-33.88301,151.209,2023-07-31,1.0,1.0,1.0,4.0,1.0,4.0,M131,R,C
101091,P1000002,M110,-33.828972923308115,151.2163312332427,2023-12-29,4.5,5.0,4.5,3.5,4.5,5.0,M131,R,C
101133,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-15,4.43,4.21,4.5,4.43,4.29,4.79,M131,R,C
101135,P1000074,M110,-33.828972923308115,151.2163312332427,2024-02-09,3.33,4.0,3.5,4.0,3.67,4.5,M131,R,C
101136,P1000002,M104,-33.88301,151.209,2024-03-02,4.44,4.19,4.64,4.83,4.61,4.83,M131,R,C
101139,P1000002,M104,-33.88301,151.209,2024-01-22,4.26,3.74,4.61,4.48,4.17,4.65,M131,R,C
101141,P1000074,M105,-33.802125804378406,151.29489988755,2023-12-13,4.27,4.1,3.83,4.13,4.63,4.9,M131,R,C
101170,P1000440,M125,-33.81327,151.17502,2024-02-22,4.64,4.5,4.56,4.86,4.72,4.64,M131,R,C
101175,P1000074,M110,-33.828972923308115,151.2163312332427,2023-12-31,4.17,3.83,4.33,4.33,4.0,4.83,M131,R,C
101184,P1000002,M104,-33.88301,151.209,2023-08-22,4.58,4.33,4.0,3.75,4.75,5.0,M131,R,C
101191,P1000074,M110,-33.828972923308115,151.2163312332427,2024-01-01,4.33,4.0,4.67,4.33,4.67,5.0,M131,R,C
101267,P1000002,M104,-33.88301,151.209,2024-01-02,4.45,4.41,4.48,4.88,4.71,4.8,M131,R,C
101271,P1000002,M105,-33.802125804378406,151.29489988755,2024-02-10,4.44,4.22,4.41,4.44,4.33,4.94,M131,R,C
101288,P1000002,M104,-33.88301,151.209,2024-02-20,4.02,4.12,4.21,3.86,4.18,4.66,M131,R,C
101357,P1000002,M104,-33.88301,151.209,2024-02-27,4.36,4.4,4.49,4.58,4.25,4.78,M131,R,C
101448,P1000002,M110,-33.828972923308115,151.2163312332427,2023-08-13,4.21,4.13,4.02,4.77,4.47,4.79,M131,R,C
101452,P1000002,M105,-33.802125804378406,151.29489988755,2023-02-04,4.13,4.06,4.44,4.38,3.88,4.69,M131,R,C
101489,P1000074,M110,-33.828972923308115,151.2163312332427,2024-01-02,4.75,4.0,4.5,4.25,4.25,4.5,M131,R,C
101490,P1000076,M104,-33.88301,151.209,2020-04-11,5.0,4.56,4.89,5.0,4.78,5.0,M131,R,C
101560,P1000351,M119,-33.88101,151.22511,2024-03-06,4.86,4.43,4.43,4.43,5.0,4.86,M131,R,C
101603,P1000351,M110,-33.828972923308115,151.2163312332427,2024-03-07,4.65,4.48,4.55,4.9,4.95,4.95,M131,R,C
101690,P1000002,M104,-33.88301,151.209,2024-01-28,4.3,4.3,4.28,4.18,4.25,4.79,M131,R,C
101691,P1000002,M104,-33.88301,151.209,2024-02-26,4.27,4.14,4.36,3.23,4.41,4.32,M131,R,C
101725,P1000002,M104,-33.88301,151.209,2024-02-26,4.23,4.2,4.31,4.59,4.19,4.69,M131,R,C
101755,P1000002,M110,-33.828972923308115,151.2163312332427,2024-03-04,4.24,4.21,4.12,4.62,4.07,4.72,M131,R,C
101757,P1000002,M110,-33.828972923308115,151.2163312332427,2024-03-10,4.0,3.83,3.67,4.5,4.0,4.83,M131,R,C
101771,P1000002,M104,-33.88301,151.209,2024-01-04,4.48,4.39,4.57,4.35,4.46,4.81,M131,R,C
101825,P1000002,M104,-33.88301,151.209,2024-02-05,4.7,4.55,4.25,4.7,4.5,4.8,M131,R,C
101854,P1000074,M104,-33.88301,151.209,2018-10-10,4.13,3.94,4.13,4.06,4.5,4.69,M131,R,C
101861,P1000002,M104,-33.88301,151.209,2024-02-12,4.79,4.58,4.89,4.79,4.79,4.84,M131,R,C
101886,P1000002,M104,-33.88301,151.209,2024-03-02,4.43,4.24,4.76,3.81,4.48,4.52,M131,R,C
101890,P1000002,M105,-33.802125804378406,151.29489988755,2024-03-08,4.27,4.22,4.03,4.43,4.45,4.9,M131,R,C
101947,P1000002,M105,-33.802125804378406,151.29489988755,2023-11-24,4.3,4.16,4.46,4.19,4.47,4.84,M131,R,C
101966,P1000076,M104,-33.88301,151.209,2023-12-31,4.55,4.57,4.5,4.89,4.73,4.86,M131,R,C
101995,P1000002,M104,-33.88301,151.209,2024-03-14,4.7,4.78,4.56,4.89,4.78,4.89,M131,R,C
102012,P1000074,M104,-33.88301,151.209,2019-12-31,3.75,4.0,4.5,3.25,3.75,4.25,M131,R,C
102073,P1000002,M104,-33.88301,151.209,2024-02-23,4.46,4.29,4.45,4.48,4.59,4.84,M131,R,C
102098,P1000002,M104,-33.88301,151.209,2024-02-24,3.33,3.45,3.21,4.08,3.72,4.77,M131,R,C
102103,P1000074,M104,-33.88301,151.209,2024-01-06,4.0,4.08,4.23,4.38,4.15,4.69,M131,R,C
102113,P1001181,M105,-33.802125804378406,151.29489988755,2024-03-05,4.38,4.75,4.63,4.88,4.75,4.63,M131,R,C
102204,P1000002,M105,-33.802125804378406,151.29489988755,2023-12-21,4.59,4.48,4.55,4.65,4.57,4.92,M131,R,C
102210,P1000076,M104,-33.88301,151.209,2024-02-13,4.78,4.63,4.75,4.94,4.72,4.91,M131,R,C
102238,P1000074,M110,-33.828972923308115,151.2163312332427,2023-10-13,3.92,3.67,4.08,4.25,4.33,4.33,M131,R,C
102369,P1001181,M105,-33.802125804378406,151.29489988755,2024-02-16,4.6,4.4,4.6,4.8,4.8,4.8,M131,R,C
102372,P1000002,M110,-33.828972923308115,151.2163312332427,2024-03-13,4.47,4.36,4.21,4.29,4.71,4.71,M131,R,C
102402,P1000424,M110,-33.828972923308115,151.2163312332427,2024-02-24,4.73,4.64,4.7,4.86,4.83,4.89,M131,R,C
